idx,method,pred,U_total,U_epistemic,U_aleatoric,vote_pct,vacuity,dirichlet_strength,label,quartile,margin,var_U_epistemic,var_U_aleatoric
912,evidential,0,0.5408583283424377,4.2995662141720465e-08,0.540858268737793,1.0,0.2467665821313858,8.104825019836426,0,Q2,0.8974108099937439,,
913,evidential,0,0.7982205152511597,0.0,0.7982205152511597,1.0,0.4727632999420166,4.230446815490723,0,Q2,0.7799016237258911,,
914,evidential,0,0.9984936118125916,0.0,0.9984936118125916,1.0,0.7932215332984924,2.5213637351989746,0,Q1,0.2590073943138122,,
915,evidential,0,0.5632510185241699,0.0,0.5632510185241699,1.0,0.262967437505722,7.605504512786865,0,Q3,0.9661754965782166,,
916,evidential,0,0.6495310068130493,0.0,0.6495310068130493,1.0,0.3304520547389984,6.05231523513794,0,Q2,0.8595407009124756,,
917,evidential,0,0.5927174091339111,4.2995662141720465e-08,0.5927173495292664,1.0,0.2845343947410583,7.029026985168457,0,Q3,0.9724891781806946,,
918,evidential,0,0.5240897536277771,0.0,0.5240897536277771,1.0,0.2345336675643921,8.527560234069824,0,Q3,0.9751478433609008,,
919,evidential,0,0.9552128911018372,8.599132428344093e-08,0.9552127718925476,1.0,0.695447564125061,2.8758459091186523,0,Q1,0.2228549718856811,,
920,evidential,1,0.9409033060073853,0.0,0.9409033060073853,1.0,0.653736412525177,3.05933690071106,0,Q1,0.3332438468933105,,
921,evidential,0,0.5605725049972534,-4.2995662141720465e-08,0.5605725646018982,1.0,0.2610296308994293,7.661965370178223,0,Q2,0.912934184074402,,
922,evidential,0,0.5241945385932922,0.0,0.5241945385932922,1.0,0.2348184138536453,8.517219543457031,0,Q2,0.9054054617881776,,
923,evidential,0,0.5271676182746887,0.0,0.5271676182746887,1.0,0.2366197407245636,8.452380180358887,0,Q3,0.9721843004226683,,
924,evidential,0,0.5379428863525391,0.0,0.5379428863525391,1.0,0.2444420009851455,8.181900024414062,0,Q3,0.9649640917778016,,
925,evidential,0,0.8204116821289062,8.599132428344093e-08,0.8204115629196167,1.0,0.5012583136558533,3.98995852470398,0,Q1,0.7105063199996948,,
926,evidential,0,0.5470725893974304,0.0,0.5470725893974304,1.0,0.2512640953063965,7.959752082824707,0,Q2,0.9409419298171996,,
927,evidential,0,0.5465911030769348,0.0,0.5465911030769348,1.0,0.2509629726409912,7.969303131103516,0,Q3,0.9656804203987122,,
928,evidential,0,0.5289940237998962,0.0,0.5289940237998962,1.0,0.238184779882431,8.396842002868652,0,Q3,0.9715364575386048,,
929,evidential,0,0.6454268097877502,0.0,0.6454268097877502,1.0,0.3269543349742889,6.117062091827393,0,Q2,0.8178479075431824,,
930,evidential,0,0.5259663462638855,0.0,0.5259663462638855,1.0,0.2359148114919662,8.477636337280273,0,Q3,0.9684820175170898,,
931,evidential,0,0.7968894243240356,0.0,0.7968894243240356,1.0,0.4717350602149963,4.239667892456055,0,Q2,0.9415804743766784,,
932,evidential,0,0.524886429309845,4.2995662141720465e-08,0.524886429309845,1.0,0.2352384030818939,8.502013206481934,0,Q3,0.9633022546768188,,
933,evidential,0,0.9817103147506714,-8.599132428344093e-08,0.9817104339599608,1.0,0.7599114179611206,2.631885766983032,0,Q1,0.7145987153053284,,
934,evidential,0,0.6664083003997803,4.2995662141720465e-08,0.6664082407951355,1.0,0.344396024942398,5.807268142700195,0,Q2,0.9156646132469176,,
935,evidential,0,0.5738527774810791,0.0,0.5738527774810791,1.0,0.2707125544548034,7.387909889221191,0,Q2,0.7650514841079712,,
936,evidential,0,0.5267502069473267,0.0,0.5267502069473267,1.0,0.2366642206907272,8.450791358947754,0,Q3,0.9747512936592102,,
937,evidential,0,0.534618616104126,4.2995662141720465e-08,0.534618616104126,1.0,0.242143914103508,8.259551048278809,0,Q2,0.9422077536582948,,
938,evidential,0,0.5285099148750305,-4.2995662141720465e-08,0.5285099744796753,1.0,0.2379942238330841,8.403565406799316,0,Q3,0.9605174660682678,,
939,evidential,0,0.9913777112960817,0.0,0.9913777112960817,1.0,0.7876538634300232,2.539186477661133,0,Q1,0.060887336730957,,
940,evidential,0,0.9807015657424928,8.599132428344093e-08,0.980701506137848,1.0,0.7548439502716064,2.649554252624512,0,Q1,0.5438605546951294,,
941,evidential,0,0.5279322862625122,4.2995662141720465e-08,0.5279322862625122,1.0,0.2373975366353988,8.424687385559082,0,Q3,0.945880889892578,,
942,evidential,0,0.5813919901847839,0.0,0.5813919901847839,1.0,0.2761717140674591,7.241870880126953,0,Q1,0.7059482932090759,,
943,evidential,1,0.9167807102203368,0.0,0.9167807102203368,1.0,0.6107223033905029,3.274810791015625,0,Q1,0.3134886026382446,,
944,evidential,0,0.5248485803604126,4.2995662141720465e-08,0.5248485207557678,1.0,0.2353509664535522,8.497946739196777,0,Q3,0.9733155965805054,,
945,evidential,0,0.8838539123535156,0.0,0.8838539123535156,1.0,0.5799736380577087,3.448432445526123,0,Q1,0.677965521812439,,
946,evidential,0,0.525858461856842,-4.2995662141720465e-08,0.5258585214614868,1.0,0.236073300242424,8.471944808959961,0,Q2,0.935859441757202,,
947,evidential,0,0.526210606098175,0.0,0.526210606098175,1.0,0.23623588681221,8.466114044189453,0,Q3,0.9737390875816344,,
948,evidential,1,0.8235332369804382,8.599132428344093e-08,0.8235331773757935,1.0,0.4934363961219787,4.0532073974609375,0,Q1,0.0350454449653625,,
949,evidential,0,0.9960325360298156,0.0,0.9960325360298156,1.0,0.7983546257019043,2.505152463912964,0,Q1,0.3571208119392395,,
950,evidential,0,0.5544812083244324,4.2995662141720465e-08,0.5544812083244324,1.0,0.2564843893051147,7.797745227813721,0,Q1,0.5662132501602173,,
951,evidential,1,0.7443957924842834,0.0,0.7443957924842834,1.0,0.4093323349952698,4.886005401611328,0,Q1,0.2074036598205566,,
952,evidential,1,0.9473376870155334,0.0,0.9473376870155334,1.0,0.6566707491874695,3.045666217803955,0,Q1,0.3741449117660522,,
953,evidential,0,0.6675352454185486,0.0,0.6675352454185486,1.0,0.3452409207820892,5.793056011199951,0,Q2,0.883646547794342,,
954,evidential,0,0.8256698846817017,0.0,0.8256698846817017,1.0,0.5066739916801453,3.947311401367188,0,Q2,0.8413147926330566,,
955,evidential,0,0.5412325263023376,-4.2995662141720465e-08,0.5412325859069824,1.0,0.2470714151859283,8.094825744628906,0,Q3,0.9609030485153198,,
956,evidential,1,0.96816223859787,0.0,0.96816223859787,1.0,0.7079426646232605,2.825087547302246,0,Q1,0.1407212018966674,,
957,evidential,0,0.5427963137626648,-4.2995662141720465e-08,0.5427963733673096,1.0,0.2480768859386444,8.062016487121582,0,Q3,0.9581936001777648,,
958,evidential,0,0.7224744558334351,0.0,0.7224744558334351,1.0,0.3949513435363769,5.063914775848389,0,Q1,0.6038906574249268,,
959,evidential,0,0.829150378704071,0.0,0.829150378704071,1.0,0.5109827518463135,3.914026260375977,0,Q2,0.8772571682929993,,
960,evidential,0,0.9331114888191224,0.0,0.9331114888191224,1.0,0.660143256187439,3.0296454429626465,0,Q2,0.8771204352378845,,
961,evidential,1,0.8267656564712524,0.0,0.8267656564712524,1.0,0.4968827962875366,4.025094032287598,0,Q1,0.5248000621795654,,
962,evidential,0,0.5242184400558472,4.2995662141720465e-08,0.5242183804512024,1.0,0.2348725646734237,8.51525592803955,0,Q3,0.9752383828163148,,
963,evidential,0,0.5259541273117065,4.2995662141720465e-08,0.5259540677070618,1.0,0.2360338270664215,8.47336196899414,0,Q3,0.9685531854629515,,
964,evidential,0,0.9398828744888306,8.599132428344093e-08,0.939882755279541,1.0,0.6796482801437378,2.9426984786987305,0,Q2,0.8180174231529236,,
965,evidential,0,0.5242616534233093,0.0,0.5242616534233093,1.0,0.2346329689025879,8.523951530456543,0,Q3,0.9769896268844604,,
966,evidential,0,0.9569292068481444,0.0,0.9569292068481444,1.0,0.7061872482299805,2.8321099281311035,0,Q1,0.689198911190033,,
967,evidential,0,0.9682798385620116,-8.599132428344093e-08,0.9682799577713012,1.0,0.7329385876655579,2.7287416458129883,0,Q1,0.3891060352325439,,
968,evidential,0,0.5243121385574341,0.0,0.5243121385574341,1.0,0.234876349568367,8.515118598937988,0,Q3,0.9690688848495485,,
969,evidential,0,0.8534523844718933,0.0,0.8534523844718933,1.0,0.5390697717666626,3.710094928741455,0,Q1,0.2813020348548889,,
970,evidential,0,0.5303603410720825,0.0,0.5303603410720825,1.0,0.2391941249370575,8.361409187316895,0,Q2,0.9037806987762452,,
971,evidential,0,0.9999949932098388,8.599132428344093e-08,0.999994933605194,1.0,0.797497570514679,2.5078446865081787,0,Q1,0.4211361408233642,,
972,evidential,1,0.9865299463272096,8.599132428344093e-08,0.9865298867225648,1.0,0.7494133710861206,2.6687541007995605,0,Q1,0.003602921962738,,
973,evidential,0,0.8222211003303528,8.599132428344093e-08,0.822221040725708,1.0,0.4999394416809082,4.000484466552734,0,Q2,0.8696048855781555,,
974,evidential,0,0.5242003798484802,-4.2995662141720465e-08,0.524200439453125,1.0,0.2346985340118408,8.521570205688477,0,Q3,0.9778918027877808,,
975,evidential,0,0.9574792385101318,-8.599132428344093e-08,0.9574793577194214,1.0,0.6941355466842651,2.881281614303589,0,Q2,0.9234642386436462,,
976,evidential,0,0.6002978682518005,0.0,0.6002978682518005,1.0,0.2899957597255707,6.896652221679688,0,Q2,0.7837592363357544,,
977,evidential,0,0.5276927947998047,0.0,0.5276927947998047,1.0,0.2372683435678482,8.429274559020996,0,Q3,0.9583580493927002,,
978,evidential,0,0.5240442752838135,4.2995662141720465e-08,0.5240442752838135,1.0,0.2345605343580246,8.526583671569824,0,Q3,0.9782450795173644,,
979,evidential,0,0.543453574180603,0.0,0.543453574180603,1.0,0.2481089681386947,8.06097412109375,0,Q2,0.9429559707641602,,
980,evidential,0,0.5247882604598999,0.0,0.5247882604598999,1.0,0.2353075593709945,8.49951457977295,0,Q3,0.972093105316162,,
981,evidential,0,0.7464610934257507,0.0,0.7464610934257507,1.0,0.4173868000507355,4.791718482971191,0,Q2,0.8755134344100952,,
982,evidential,0,0.5348441004753113,0.0,0.5348441004753113,1.0,0.2423558831214904,8.252326965332031,0,Q3,0.9599094986915588,,
983,evidential,1,0.7352500557899475,0.0,0.7352500557899475,1.0,0.4018462896347046,4.977027416229248,0,Q2,0.8423519134521484,,
984,evidential,0,0.5742299556732178,0.0,0.5742299556732178,1.0,0.2705094218254089,7.393457412719727,0,Q1,0.5867074728012085,,
985,evidential,0,0.867884635925293,0.0,0.867884635925293,1.0,0.561314046382904,3.563067674636841,0,Q2,0.863654375076294,,
986,evidential,0,0.533211886882782,-4.2995662141720465e-08,0.533211886882782,1.0,0.2412112355232238,8.291487693786621,0,Q2,0.9319223165512084,,
987,evidential,1,0.7812060713768005,0.0,0.7812060713768005,1.0,0.4481658041477203,4.462634086608887,0,Q2,0.7366037368774414,,
988,evidential,0,0.5265889763832092,8.599132428344093e-08,0.5265888571739197,1.0,0.2361522614955902,8.469112396240234,0,Q3,0.9758452773094176,,
989,evidential,0,0.5268241763114929,0.0,0.5268241763114929,1.0,0.2367751151323318,8.446833610534668,0,Q3,0.959546446800232,,
990,evidential,0,0.7095960974693298,0.0,0.7095960974693298,1.0,0.3834238052368164,5.216160297393799,0,Q2,0.8463490009307861,,
991,evidential,0,0.52395099401474,0.0,0.52395099401474,1.0,0.2345503270626068,8.526954650878906,0,Q3,0.9761702418327332,,
992,evidential,1,0.6205770969390869,4.2995662141720465e-08,0.6205770373344421,1.0,0.3038001358509063,6.583275318145752,0,Q1,0.7222583293914795,,
993,evidential,1,0.6590061187744141,4.2995662141720465e-08,0.6590060591697693,1.0,0.3350076675415039,5.970012664794922,0,Q1,0.6858489513397217,,
994,evidential,0,0.5274981260299683,0.0,0.5274981260299683,1.0,0.2373057454824447,8.427946090698242,0,Q2,0.9016014337539672,,
995,evidential,0,0.5316811203956604,0.0,0.5316811203956604,1.0,0.2402990460395813,8.322962760925293,0,Q2,0.9120389819145204,,
996,evidential,0,0.661345362663269,0.0,0.661345362663269,1.0,0.3401851952075958,5.879150867462158,0,Q2,0.8491442799568176,,
997,evidential,0,0.5243982076644897,0.0,0.5243982076644897,1.0,0.2349099963903427,8.513898849487305,0,Q3,0.9736722111701964,,
998,evidential,0,0.5382238030433655,0.0,0.5382238030433655,1.0,0.2448833584785461,8.167153358459473,0,Q2,0.9379597902297974,,
999,evidential,0,0.5247015357017517,4.2995662141720465e-08,0.5247014760971069,1.0,0.2348952740430832,8.514432907104492,0,Q3,0.9784795641899108,,
1000,evidential,0,0.5330743193626404,0.0,0.5330743193626404,1.0,0.2410592138767242,8.296716690063477,0,Q2,0.939327836036682,,
1001,evidential,0,0.5355665683746338,-4.2995662141720465e-08,0.5355666279792786,1.0,0.2426723688840866,8.241564750671387,0,Q3,0.9627602100372314,,
1002,evidential,0,0.5244288444519043,-4.2995662141720465e-08,0.5244289040565491,1.0,0.2349358648061752,8.512961387634277,0,Q3,0.9762266278266908,,
1003,evidential,1,0.902334988117218,0.0,0.902334988117218,1.0,0.5968788266181946,3.3507637977600098,0,Q1,0.4391844272613525,,
1004,evidential,0,0.5263793468475342,4.2995662141720465e-08,0.5263792872428894,1.0,0.2359598129987716,8.476019859313965,0,Q3,0.972087562084198,,
1005,evidential,0,0.6655873656272888,0.0,0.6655873656272888,1.0,0.3427811861038208,5.834625720977783,0,Q1,0.4752286672592163,,
1006,evidential,0,0.867884635925293,0.0,0.867884635925293,1.0,0.561314046382904,3.563067674636841,0,Q2,0.863654375076294,,
1007,evidential,0,0.5263899564743042,0.0,0.5263899564743042,1.0,0.2364395409822464,8.458822250366211,0,Q2,0.9405987858772278,,
1008,evidential,0,0.5242026448249817,0.0,0.5242026448249817,1.0,0.2346825301647186,8.522150993347168,0,Q3,0.9745813012123108,,
1009,evidential,0,0.924829363822937,8.599132428344093e-08,0.9248293042182922,1.0,0.6482971906661987,3.0850048065185547,0,Q2,0.8185662031173706,,
1010,evidential,0,0.9001603126525879,0.0,0.9001603126525879,1.0,0.6088520884513855,3.284869909286499,0,Q2,0.9023929834365844,,
1011,evidential,0,0.5286986827850342,0.0,0.5286986827850342,1.0,0.2379442900419235,8.405328750610352,0,Q3,0.9719209671020508,,
1012,evidential,0,0.9630674123764038,0.0,0.9630674123764038,1.0,0.7198944091796875,2.7781851291656494,0,Q1,0.7105496525764465,,
1013,evidential,0,0.5246629118919373,0.0,0.5246629118919373,1.0,0.2349676191806793,8.511811256408691,0,Q3,0.9763185977935792,,
1014,evidential,1,0.99872887134552,0.0,0.99872887134552,1.0,0.8006677627563477,2.497915029525757,0,Q1,0.1332903504371643,,
1015,evidential,0,0.5246275067329407,4.2995662141720465e-08,0.5246275067329407,1.0,0.2350725978612899,8.508009910583496,0,Q3,0.9629573225975036,,
1016,evidential,0,0.7395200729370117,0.0,0.7395200729370117,1.0,0.4119577407836914,4.854866981506348,0,Q2,0.8259458541870117,,
1017,evidential,0,0.5252916216850281,0.0,0.5252916216850281,1.0,0.2356765270233154,8.486207962036133,0,Q3,0.9628751277923584,,
1018,evidential,0,0.524677574634552,-4.2995662141720465e-08,0.5246776342391968,1.0,0.2351442128419876,8.50541877746582,0,Q2,0.9369470477104188,,
1019,evidential,0,0.5408132672309875,-4.2995662141720465e-08,0.5408132672309875,1.0,0.2467491328716278,8.105398178100586,0,Q2,0.9076387882232666,,
1020,evidential,0,0.5276846289634705,4.2995662141720465e-08,0.5276846289634705,1.0,0.2373996526002884,8.424612045288086,0,Q3,0.9609975218772888,,
1021,evidential,0,0.9954583048820496,0.0,0.9954583048820496,1.0,0.7854884266853333,2.5461864471435547,0,Q2,0.7849067449569702,,
1022,evidential,0,0.9942503571510316,-8.599132428344093e-08,0.994250476360321,1.0,0.7833565473556519,2.5531158447265625,0,Q2,0.7627295851707458,,
1023,evidential,0,0.987321436405182,-8.599132428344093e-08,0.9873214960098268,1.0,0.7715851068496704,2.592066526412964,0,Q1,0.2207957506179809,,
1024,evidential,0,0.5266703367233276,0.0,0.5266703367233276,1.0,0.2366055101156234,8.452888488769531,0,Q3,0.9656280875205994,,
1025,evidential,1,0.9657159447669984,0.0,0.9657159447669984,1.0,0.7018293142318726,2.8496956825256348,0,Q1,0.1532812714576721,,
1026,evidential,0,0.5281030535697937,4.2995662141720465e-08,0.5281029939651489,1.0,0.2374631017446518,8.422361373901367,0,Q3,0.97134929895401,,
1027,evidential,0,0.5253438949584961,0.0,0.5253438949584961,1.0,0.23543581366539,8.494884490966797,0,Q3,0.9634909629821776,,
1028,evidential,0,0.5270095467567444,-4.2995662141720465e-08,0.5270095467567444,1.0,0.2368251085281372,8.445050239562988,0,Q2,0.8761611580848694,,
1029,evidential,0,0.935941994190216,0.0,0.935941994190216,1.0,0.6694198250770569,2.987661838531494,0,Q2,0.8664147853851318,,
1030,evidential,0,0.9989686012268066,0.0,0.9989686012268066,1.0,0.7910908460617065,2.5281546115875244,0,Q1,0.3438351154327392,,
1031,evidential,0,0.9580370783805848,0.0,0.9580370783805848,1.0,0.7173870801925659,2.7878952026367188,0,Q1,0.5649558901786804,,
1032,evidential,0,0.5600603222846985,0.0,0.5600603222846985,1.0,0.2599072754383087,7.695051670074463,0,Q2,0.8006898164749146,,
1033,evidential,0,0.8136488795280457,0.0,0.8136488795280457,1.0,0.4839851558208465,4.132358074188232,0,Q1,0.4366967678070068,,
1034,evidential,0,0.7923634648323059,0.0,0.7923634648323059,1.0,0.46576988697052,4.293965816497803,0,Q2,0.7655054330825806,,
1035,evidential,1,0.8368794322013855,0.0,0.8368794322013855,1.0,0.5079009532928467,3.937775850296021,0,Q1,0.5674071311950684,,
1036,evidential,1,0.99985933303833,0.0,0.99985933303833,1.0,0.7926641702651978,2.523136615753174,0,Q1,0.307471752166748,,
1037,evidential,0,0.5571606159210205,4.2995662141720465e-08,0.5571605563163757,1.0,0.2582960128784179,7.743053913116455,0,Q2,0.8828595280647278,,
1038,evidential,0,0.968835949897766,8.599132428344093e-08,0.9688358902931212,1.0,0.7328750491142273,2.728978157043457,0,Q1,0.518917441368103,,
1039,evidential,1,0.589181661605835,4.2995662141720465e-08,0.5891816020011902,1.0,0.2807442843914032,7.123920440673828,0,Q2,0.7797595262527466,,
1040,evidential,0,0.5293865203857422,-4.2995662141720465e-08,0.5293865203857422,1.0,0.2383880615234375,8.389681816101074,0,Q3,0.9644451141357422,,
1041,evidential,0,0.5258992910385132,0.0,0.5258992910385132,1.0,0.2359385937452316,8.476781845092773,0,Q3,0.978054940700531,,
1042,evidential,0,0.5445184111595154,-4.2995662141720465e-08,0.5445184111595154,1.0,0.2492285966873169,8.024761199951172,0,Q3,0.9710784554481506,,
1043,evidential,0,0.8783321380615234,0.0,0.8783321380615234,1.0,0.5701220631599426,3.5080208778381348,0,Q1,0.654875636100769,,
1044,evidential,0,0.5347974896430969,0.0,0.5347974896430969,1.0,0.2423544526100158,8.252375602722168,0,Q3,0.9709550738334656,,
1045,evidential,0,0.965844750404358,0.0,0.965844750404358,1.0,0.7157368063926697,2.794323205947876,0,Q2,0.821294903755188,,
1046,evidential,0,0.5973508358001709,-4.2995662141720465e-08,0.5973508954048157,1.0,0.287595123052597,6.954220771789551,0,Q1,0.7206448912620544,,
1047,evidential,0,0.539169192314148,0.0,0.539169192314148,1.0,0.2453430891036987,8.151849746704102,0,Q3,0.9465165138244628,,
1048,evidential,0,0.5809869170188904,0.0,0.5809869170188904,1.0,0.2759881317615509,7.246688365936279,0,Q3,0.9563957452774048,,
1049,evidential,0,0.5337792634963989,0.0,0.5337792634963989,1.0,0.2412603795528412,8.289798736572266,0,Q3,0.9703187942504884,,
1050,evidential,0,0.5433995127677917,-4.2995662141720465e-08,0.5433995723724365,1.0,0.2484869360923767,8.048712730407715,0,Q3,0.9693999290466307,,
1051,evidential,0,0.5247734785079956,0.0,0.5247734785079956,1.0,0.2351829707622528,8.504016876220703,0,Q3,0.9700080752372742,,
1052,evidential,0,0.9924508333206176,8.599132428344093e-08,0.992450714111328,1.0,0.7918142080307007,2.525845050811768,0,Q2,0.7762141227722168,,
1053,evidential,0,0.9996718764305116,0.0,0.9996718764305116,1.0,0.7959744930267334,2.512643337249756,0,Q1,0.3454597592353821,,
1054,evidential,0,0.6245278120040894,0.0,0.6245278120040894,1.0,0.3098213970661163,6.455331802368164,0,Q2,0.8521324992179871,,
1055,evidential,0,0.9925031065940856,0.0,0.9925031065940856,1.0,0.7520429491996765,2.6594226360321045,0,Q1,0.1472307443618774,,
1056,evidential,0,0.5592694282531738,-4.2995662141720465e-08,0.5592694878578186,1.0,0.2599759697914123,7.693018436431885,0,Q3,0.959769368171692,,
1057,evidential,0,0.5317097306251526,0.0,0.5317097306251526,1.0,0.2398947030305862,8.336991310119629,0,Q2,0.9139551520347596,,
1058,evidential,0,0.999744951725006,0.0,0.999744951725006,1.0,0.7982653975486755,2.505432367324829,0,Q1,0.1106129884719848,,
1059,evidential,0,0.9931566119194032,0.0,0.9931566119194032,1.0,0.78824383020401,2.5372860431671143,0,Q1,0.6299675703048706,,
1060,evidential,0,0.7110550403594971,4.2995662141720465e-08,0.7110549807548523,1.0,0.3820860981941223,5.234422206878662,0,Q2,0.7724502086639404,,
1061,evidential,0,0.5283309817314148,0.0,0.5283309817314148,1.0,0.23787222802639,8.407875061035156,0,Q2,0.9411892294883728,,
1062,evidential,1,0.4921322166919708,-4.2995662141720465e-08,0.4921322762966156,1.0,0.2127796113491058,9.399396896362305,0,Q3,0.9832947254180908,,
1063,evidential,0,0.5287019610404968,0.0,0.5287019610404968,1.0,0.2380898743867874,8.400189399719238,0,Q3,0.9462067484855652,,
1064,evidential,0,0.5317162871360779,-4.2995662141720465e-08,0.5317162871360779,1.0,0.2402795255184173,8.323638916015625,0,Q3,0.9478294849395752,,
1065,evidential,0,0.5251039862632751,0.0,0.5251039862632751,1.0,0.2353784441947937,8.496954917907715,0,Q3,0.9772859215736388,,
1066,evidential,0,0.525109052658081,4.2995662141720465e-08,0.525109052658081,1.0,0.2354678511619568,8.493728637695312,0,Q3,0.9528764486312866,,
1067,evidential,0,0.8150520324707031,0.0,0.8150520324707031,1.0,0.4885350465774536,4.0938720703125,0,Q2,0.8402811288833618,,
1068,evidential,0,0.9390240907669068,0.0,0.9390240907669068,1.0,0.6745656132698059,2.9648709297180176,0,Q2,0.7916936874389648,,
1069,evidential,0,0.9765509963035583,-8.599132428344093e-08,0.976551115512848,1.0,0.735879123210907,2.7178375720977783,0,Q1,0.4107823967933655,,
1070,evidential,0,0.533308744430542,0.0,0.533308744430542,1.0,0.2415407598018646,8.280176162719727,0,Q3,0.9608328938484192,,
1071,evidential,0,0.6064898371696472,0.0,0.6064898371696472,1.0,0.2952447831630707,6.774040222167969,0,Q1,0.6210809946060181,,
1072,evidential,0,0.9354681372642516,0.0,0.9354681372642516,1.0,0.6655455827713013,3.0050532817840576,0,Q1,0.4761549830436706,,
1073,evidential,0,0.5252028703689575,-4.2995662141720465e-08,0.5252028703689575,1.0,0.235327199101448,8.498805046081543,0,Q3,0.9718894362449646,,
1074,evidential,0,0.5254743695259094,0.0,0.5254743695259094,1.0,0.2354874908924102,8.493020057678223,0,Q3,0.9762410521507264,,
1075,evidential,1,0.9942656755447388,0.0,0.9942656755447388,1.0,0.7663687467575073,2.6097097396850586,0,Q1,0.0456074476242065,,
1076,evidential,0,0.5376039743423462,4.2995662141720465e-08,0.5376039147377014,1.0,0.2444085031747818,8.183021545410156,0,Q2,0.89253169298172,,
1077,evidential,0,0.5293093323707581,-4.2995662141720465e-08,0.5293093919754028,1.0,0.2386490106582641,8.380508422851562,0,Q3,0.9566413164138794,,
1078,evidential,0,0.8936536908149719,0.0,0.8936536908149719,1.0,0.6011840105056763,3.326768398284912,0,Q2,0.8612542748451233,,
1079,evidential,0,0.5246527791023254,4.2995662141720465e-08,0.5246527194976807,1.0,0.2351462393999099,8.505345344543457,0,Q3,0.9750977158546448,,
1080,evidential,0,0.5251968502998352,4.2995662141720465e-08,0.5251967906951904,1.0,0.2354210317134857,8.495417594909668,0,Q3,0.9713103771209716,,
1081,evidential,0,0.6114662289619446,4.2995662141720465e-08,0.6114662289619446,1.0,0.2992840111255646,6.682615280151367,0,Q2,0.9238510131835938,,
1082,evidential,0,0.5312612056732178,0.0,0.5312612056732178,1.0,0.2399943172931671,8.33353042602539,0,Q2,0.9181246161460876,,
1083,evidential,0,0.525717556476593,0.0,0.525717556476593,1.0,0.2358972132205963,8.47826862335205,0,Q3,0.9714738130569458,,
1084,evidential,0,0.8033142685890198,0.0,0.8033142685890198,1.0,0.4796986281871795,4.169284343719482,0,Q2,0.8632755875587463,,
1085,evidential,0,0.9907838106155396,0.0,0.9907838106155396,1.0,0.7868379354476929,2.5418195724487305,0,Q1,0.3281784057617187,,
1086,evidential,0,0.7940851449966431,8.599132428344093e-08,0.7940850853919983,1.0,0.4678470492362976,4.274901390075684,0,Q2,0.8422164916992188,,
1087,evidential,0,0.8239506483078003,0.0,0.8239506483078003,1.0,0.5046163201332092,3.963407516479492,0,Q2,0.8801146745681763,,
1088,evidential,0,0.5267493724822998,-4.2995662141720465e-08,0.5267494320869446,1.0,0.2366731464862823,8.450472831726074,0,Q3,0.9763917326927184,,
1089,evidential,1,0.9151970744132996,0.0,0.9151970744132996,1.0,0.6138105988502502,3.258334159851074,0,Q1,0.287778377532959,,
1090,evidential,0,0.7172173261642456,0.0,0.7172173261642456,1.0,0.3903346359729767,5.123808860778809,0,Q2,0.7428135275840759,,
1091,evidential,0,0.5541361570358276,0.0,0.5541361570358276,1.0,0.2562108635902405,7.806070327758789,0,Q2,0.941950798034668,,
1092,evidential,0,0.5392184257507324,0.0,0.5392184257507324,1.0,0.2456753700971603,8.140824317932129,0,Q3,0.9683215618133544,,
1093,evidential,0,0.8125344514846802,0.0,0.8125344514846802,1.0,0.4908328354358673,4.07470703125,0,Q2,0.840663731098175,,
1094,evidential,0,0.5246478915214539,4.2995662141720465e-08,0.5246478915214539,1.0,0.2349943667650222,8.510842323303223,0,Q3,0.9774263501167296,,
1095,evidential,0,0.5277432203292847,0.0,0.5277432203292847,1.0,0.2372771799564361,8.428960800170898,0,Q3,0.9674577116966248,,
1096,evidential,0,0.6032158732414246,0.0,0.6032158732414246,1.0,0.2925480008125305,6.836484909057617,0,Q2,0.8868141770362854,,
1097,evidential,0,0.5257469415664673,4.2995662141720465e-08,0.5257469415664673,1.0,0.2360191345214843,8.473889350891113,0,Q2,0.9118207097053528,,
1098,evidential,0,0.5282711386680603,-4.2995662141720465e-08,0.5282711386680603,1.0,0.2374842911958694,8.421609878540039,0,Q3,0.972981870174408,,
1099,evidential,0,0.525402843952179,0.0,0.525402843952179,1.0,0.2354019880294799,8.496105194091797,0,Q3,0.9688296914100648,,
1100,evidential,0,0.5252888202667236,-4.2995662141720465e-08,0.5252888798713684,1.0,0.2354645431041717,8.493847846984863,0,Q3,0.9716702699661256,,
1101,evidential,0,0.5243805050849915,0.0,0.5243805050849915,1.0,0.234778955578804,8.518651008605957,0,Q3,0.9775545001029968,,
1102,evidential,0,0.5277815461158752,0.0,0.5277815461158752,1.0,0.2373585700988769,8.426070213317871,0,Q3,0.9680270552635192,,
1103,evidential,0,0.5303075909614563,0.0,0.5303075909614563,1.0,0.2391143888235092,8.364197731018066,0,Q2,0.9340084791183472,,
1104,evidential,1,0.4914242625236511,-4.2995662141720465e-08,0.4914242923259735,1.0,0.2119578868150711,9.435836791992188,0,Q4,0.9881802797317504,,
1105,evidential,0,0.960799276828766,0.0,0.960799276828766,1.0,0.7248157858848572,2.759321689605713,0,Q1,0.6827310919761658,,
1106,evidential,0,0.813659131526947,0.0,0.813659131526947,1.0,0.4915266335010528,4.068955421447754,0,Q2,0.9072907567024232,,
