idx,label,pred_base,prob_class1,margin,quartile
502,1,1,0.9949912428855896,0.9899824857711792,Q4
503,1,0,0.474498987197876,0.05100202560424805,Q1
504,1,0,0.49952128529548645,0.0009574294090270996,Q1
505,1,1,0.9933589100837708,0.9867178201675415,Q4
506,1,1,0.9946234226226807,0.9892468452453613,Q4
507,1,1,0.9948486089706421,0.9896972179412842,Q4
508,1,1,0.9095632433891296,0.8191264867782593,Q2
509,1,1,0.9656884074211121,0.9313768148422241,Q2
510,1,1,0.920142412185669,0.8402848243713379,Q2
511,1,1,0.9948660135269165,0.989732027053833,Q4
512,1,1,0.9941459894180298,0.9882919788360596,Q4
513,1,1,0.9947949051856995,0.9895898103713989,Q4
514,1,1,0.9919812679290771,0.9839625358581543,Q3
515,1,1,0.9937025308609009,0.9874050617218018,Q4
516,1,0,0.34506940841674805,0.3098611831665039,Q1
517,1,1,0.9945148229598999,0.9890296459197998,Q4
518,1,1,0.9077016115188599,0.8154032230377197,Q2
519,1,1,0.9347552061080933,0.8695104122161865,Q2
520,1,1,0.638629674911499,0.27725934982299805,Q1
521,1,0,0.46937134861946106,0.06125730276107788,Q1
522,1,0,0.19574198126792908,0.6085160374641418,Q1
523,1,1,0.9947354197502136,0.9894708395004272,Q4
524,1,1,0.9421679377555847,0.8843358755111694,Q2
525,1,1,0.9320917129516602,0.8641834259033203,Q2
526,1,1,0.9946459531784058,0.9892919063568115,Q4
527,1,1,0.9948167204856873,0.9896334409713745,Q4
528,1,1,0.9944329857826233,0.9888659715652466,Q4
529,1,1,0.9947127103805542,0.9894254207611084,Q4
530,1,1,0.7527048587799072,0.5054097175598145,Q1
531,1,1,0.994786262512207,0.9895725250244141,Q4
532,1,1,0.9946655035018921,0.9893310070037842,Q4
533,1,1,0.9918940663337708,0.9837881326675415,Q3
534,1,1,0.9382184147834778,0.8764368295669556,Q2
535,1,0,0.08393342047929764,0.8321331739425659,Q2
536,1,1,0.9948063492774963,0.9896126985549927,Q4
537,1,1,0.9948301911354065,0.989660382270813,Q4
538,1,0,0.06089606508612633,0.8782078623771667,Q2
539,1,1,0.9944907426834106,0.9889814853668213,Q4
540,1,1,0.9946691393852234,0.9893382787704468,Q4
541,1,1,0.9945483803749084,0.9890967607498169,Q4
542,1,1,0.9489880204200745,0.8979760408401489,Q2
543,1,1,0.9940468072891235,0.9880936145782471,Q4
544,1,1,0.9948546886444092,0.9897093772888184,Q4
545,1,1,0.9947728514671326,0.9895457029342651,Q4
546,1,1,0.9177059531211853,0.8354119062423706,Q2
547,1,1,0.994823694229126,0.989647388458252,Q4
548,1,1,0.9949173927307129,0.9898347854614258,Q4
549,1,1,0.9949230551719666,0.9898461103439331,Q4
550,1,1,0.9940598011016846,0.9881196022033691,Q4
551,1,1,0.8329200148582458,0.6658400297164917,Q1
552,1,1,0.9946894645690918,0.9893789291381836,Q4
553,1,1,0.9929023385047913,0.9858046770095825,Q4
554,1,1,0.9935486912727356,0.9870973825454712,Q4
555,1,1,0.9388983249664307,0.8777966499328613,Q2
556,1,1,0.8665288686752319,0.7330577373504639,Q2
557,1,1,0.9947971701622009,0.9895943403244019,Q4
558,1,1,0.9945487380027771,0.9890974760055542,Q4
559,1,1,0.9947769641876221,0.9895539283752441,Q4
560,1,1,0.7668169140815735,0.533633828163147,Q1
561,1,1,0.9945030212402344,0.9890060424804688,Q4
562,1,0,0.4492219388484955,0.10155612230300903,Q1
563,1,1,0.9948462247848511,0.9896924495697021,Q4
564,1,1,0.5282931923866272,0.056586384773254395,Q1
565,1,1,0.678239107131958,0.356478214263916,Q1
566,1,1,0.9942215085029602,0.9884430170059204,Q4
567,1,1,0.7432970404624939,0.4865940809249878,Q1
568,1,1,0.993314802646637,0.9866296052932739,Q4
569,1,1,0.9941748976707458,0.9883497953414917,Q4
570,1,1,0.8639644384384155,0.727928876876831,Q1
571,1,1,0.9745665788650513,0.9491331577301025,Q3
572,1,1,0.6193668246269226,0.23873364925384521,Q1
573,1,1,0.9947212934494019,0.9894425868988037,Q4
574,1,1,0.9946427345275879,0.9892854690551758,Q4
575,1,1,0.9922069907188416,0.9844139814376831,Q4
576,1,1,0.9948965907096863,0.9897931814193726,Q4
577,1,1,0.5207958221435547,0.041591644287109375,Q1
578,1,1,0.9765998721122742,0.9531997442245483,Q3
579,1,1,0.994734525680542,0.989469051361084,Q4
580,1,0,0.07594286650419235,0.8481142520904541,Q2
581,1,1,0.8575862646102905,0.715172529220581,Q1
582,1,1,0.9096715450286865,0.819343090057373,Q2
583,1,1,0.7566562294960022,0.5133124589920044,Q1
584,1,1,0.9477436542510986,0.8954873085021973,Q2
585,1,1,0.9948804378509521,0.9897608757019043,Q4
586,1,1,0.8207502365112305,0.6415004730224609,Q1
587,1,1,0.724608302116394,0.4492166042327881,Q1
588,1,1,0.9948956370353699,0.9897912740707397,Q4
589,1,1,0.9925835132598877,0.9851670265197754,Q4
590,1,1,0.9948093891143799,0.9896187782287598,Q4
591,1,1,0.994885265827179,0.9897705316543579,Q4
592,1,1,0.9948217868804932,0.9896435737609863,Q4
593,1,1,0.9941291809082031,0.9882583618164062,Q4
594,1,1,0.9551368951797485,0.9102737903594971,Q2
595,1,1,0.993943989276886,0.987887978553772,Q4
596,1,0,0.4800204336643219,0.0399591326713562,Q1
597,1,1,0.9760545492172241,0.9521090984344482,Q3
598,1,1,0.9204387068748474,0.8408774137496948,Q2
599,1,1,0.9521802663803101,0.9043605327606201,Q2
600,1,1,0.9947053790092468,0.9894107580184937,Q4
601,1,1,0.9948107004165649,0.9896214008331299,Q4
602,1,1,0.5269824862480164,0.053964972496032715,Q1
603,1,1,0.7988802790641785,0.5977605581283569,Q1
604,1,1,0.9914105534553528,0.9828211069107056,Q3
605,1,1,0.5362659692764282,0.07253193855285645,Q1
606,1,1,0.993862509727478,0.987725019454956,Q4
607,1,1,0.9946611523628235,0.989322304725647,Q4
608,1,1,0.5226751565933228,0.04535031318664551,Q1
609,1,1,0.99396151304245,0.9879230260848999,Q4
610,1,1,0.9947698712348938,0.9895397424697876,Q4
611,1,1,0.9947867393493652,0.9895734786987305,Q4
612,1,1,0.994805634021759,0.9896112680435181,Q4
613,1,0,0.11872468888759613,0.7625505924224854,Q2
614,1,1,0.9911908507347107,0.9823817014694214,Q3
615,1,1,0.9946607947349548,0.9893215894699097,Q4
616,1,1,0.9914723038673401,0.9829446077346802,Q3
617,1,0,0.04437239468097687,0.9112552404403687,Q2
618,1,1,0.9940646290779114,0.9881292581558228,Q4
619,1,0,0.4911850690841675,0.01762986183166504,Q1
620,1,1,0.9946892261505127,0.9893784523010254,Q4
621,1,1,0.9145436882972717,0.8290873765945435,Q2
622,1,1,0.9941803216934204,0.9883606433868408,Q4
623,1,1,0.9875773191452026,0.9751546382904053,Q3
624,1,1,0.9895115494728088,0.9790230989456177,Q3
625,1,1,0.9945214986801147,0.9890429973602295,Q4
626,1,1,0.9947512745857239,0.9895025491714478,Q4
627,1,1,0.9945401549339294,0.9890803098678589,Q4
628,1,0,0.37890389561653137,0.24219220876693726,Q1
629,1,0,0.48207706212997437,0.03584587574005127,Q1
630,1,1,0.8031205534934998,0.6062411069869995,Q1
631,1,1,0.7045614123344421,0.4091228246688843,Q1
632,1,1,0.9947611689567566,0.9895223379135132,Q4
633,1,0,0.04119889438152313,0.9176021814346313,Q2
634,1,1,0.986713707447052,0.973427414894104,Q3
635,1,1,0.9948220252990723,0.9896440505981445,Q4
636,1,1,0.993837296962738,0.9876745939254761,Q4
637,1,1,0.9949237704277039,0.9898475408554077,Q4
638,1,1,0.9610262513160706,0.9220525026321411,Q2
639,1,1,0.9945676326751709,0.9891352653503418,Q4
640,1,1,0.9948931932449341,0.9897863864898682,Q4
641,1,1,0.8643297553062439,0.7286595106124878,Q2
642,1,1,0.6445924043655396,0.2891848087310791,Q1
643,1,1,0.9946833252906799,0.9893666505813599,Q4
644,1,1,0.9949302077293396,0.9898604154586792,Q4
645,1,1,0.9938913583755493,0.9877827167510986,Q4
646,1,1,0.936705470085144,0.8734109401702881,Q2
647,1,1,0.9947198629379272,0.9894397258758545,Q4
648,1,0,0.17257802188396454,0.6548439264297485,Q1
649,1,0,0.02688409574329853,0.9462317824363708,Q3
650,1,1,0.6267474889755249,0.2534949779510498,Q1
651,1,0,0.13472114503383636,0.7305576801300049,Q2
652,1,1,0.9942747950553894,0.9885495901107788,Q4
653,1,1,0.9813960194587708,0.9627920389175415,Q3
654,1,1,0.9948611855506897,0.9897223711013794,Q4
655,1,1,0.9949474334716797,0.9898948669433594,Q4
656,1,1,0.9923301339149475,0.984660267829895,Q4
657,1,1,0.9949663281440735,0.989932656288147,Q4
658,1,1,0.9944971203804016,0.9889942407608032,Q4
659,1,0,0.012995879165828228,0.9740082621574402,Q3
660,1,1,0.9948298335075378,0.9896596670150757,Q4
661,1,1,0.9947165846824646,0.9894331693649292,Q4
662,1,0,0.10554759949445724,0.7889047861099243,Q2
663,1,1,0.8748109936714172,0.7496219873428345,Q2
664,1,1,0.9935012459754944,0.9870024919509888,Q4
665,1,1,0.7853506207466125,0.5707012414932251,Q1
666,1,1,0.9944471120834351,0.9888942241668701,Q4
667,1,0,0.31397947669029236,0.3720410466194153,Q1
668,1,1,0.8689702749252319,0.7379405498504639,Q2
669,1,1,0.7622997164726257,0.5245994329452515,Q1
670,1,1,0.9947153925895691,0.9894307851791382,Q4
671,1,1,0.9910469651222229,0.9820939302444458,Q3
672,1,1,0.9945074915885925,0.9890149831771851,Q4
673,1,1,0.6657214164733887,0.33144283294677734,Q1
674,1,0,0.17770834267139435,0.6445833444595337,Q1
675,1,1,0.994807779788971,0.9896155595779419,Q4
676,1,1,0.9862637519836426,0.9725275039672852,Q3
677,1,1,0.9949244260787964,0.9898488521575928,Q4
678,1,1,0.9949474334716797,0.9898948669433594,Q4
679,1,1,0.9947774410247803,0.9895548820495605,Q4
680,1,1,0.6508910059928894,0.3017820119857788,Q1
681,1,0,0.10032730549573898,0.7993453741073608,Q2
682,1,1,0.9857228398323059,0.9714456796646118,Q3
683,1,1,0.9948694705963135,0.989738941192627,Q4
684,1,1,0.9948409199714661,0.9896818399429321,Q4
685,1,1,0.9916844367980957,0.9833688735961914,Q3
686,1,1,0.9943619966506958,0.9887239933013916,Q4
687,1,0,0.14971181750297546,0.7005763649940491,Q1
688,1,1,0.9592435359954834,0.9184870719909668,Q2
689,1,1,0.9949459433555603,0.9898918867111206,Q4
690,1,1,0.9943655729293823,0.9887311458587646,Q4
691,1,1,0.8056069612503052,0.6112139225006104,Q1
692,1,0,0.04522112011909485,0.9095577597618103,Q2
693,1,1,0.7521994113922119,0.5043988227844238,Q1
694,1,1,0.9943755865097046,0.9887511730194092,Q4
695,1,1,0.9473665952682495,0.894733190536499,Q2
696,1,1,0.556360125541687,0.11272025108337402,Q1
697,1,1,0.9014587998390198,0.8029175996780396,Q2
698,1,1,0.6845212578773499,0.3690425157546997,Q1
699,1,1,0.9948167204856873,0.9896334409713745,Q4
700,1,1,0.9938722848892212,0.9877445697784424,Q4
701,1,1,0.9944456815719604,0.9888913631439209,Q4
702,1,1,0.9949421286582947,0.9898842573165894,Q4
703,1,1,0.9947217702865601,0.9894435405731201,Q4
704,1,1,0.9836376905441284,0.9672753810882568,Q3
705,1,1,0.9941692352294922,0.9883384704589844,Q4
706,1,1,0.9265644550323486,0.8531289100646973,Q2
707,1,0,0.14034251868724823,0.7193149328231812,Q1
708,1,1,0.9948747754096985,0.989749550819397,Q4
709,1,0,0.4337143898010254,0.13257122039794922,Q1
710,1,1,0.6943715810775757,0.38874316215515137,Q1
711,1,0,0.3038392663002014,0.39232146739959717,Q1
712,1,1,0.8795231580734253,0.7590463161468506,Q2
713,1,1,0.9532281756401062,0.9064563512802124,Q2
714,1,1,0.9927727580070496,0.9855455160140991,Q4
715,1,1,0.9949418902397156,0.9898837804794312,Q4
716,1,1,0.9946277737617493,0.9892555475234985,Q4
717,1,1,0.9941396713256836,0.9882793426513672,Q4
718,1,0,0.3631886839866638,0.27362263202667236,Q1
719,1,1,0.9936860203742981,0.9873720407485962,Q4
720,1,1,0.9949650168418884,0.9899300336837769,Q4
721,1,1,0.9949415326118469,0.9898830652236938,Q4
722,1,0,0.3393588960170746,0.32128220796585083,Q1
723,1,0,0.24449042975902557,0.5110191106796265,Q1
724,1,1,0.994443953037262,0.9888879060745239,Q4
725,1,0,0.1699802577495575,0.660039484500885,Q1
726,1,1,0.994379460811615,0.98875892162323,Q4
727,1,1,0.9942157864570618,0.9884315729141235,Q4
728,1,0,0.3699326813220978,0.26013463735580444,Q1
729,1,1,0.6346677541732788,0.2693355083465576,Q1
730,1,1,0.8767107725143433,0.7534215450286865,Q2
731,1,1,0.5941794514656067,0.18835890293121338,Q1
732,1,1,0.7950887680053711,0.5901775360107422,Q1
733,1,1,0.9906718730926514,0.9813437461853027,Q3
734,1,1,0.9559040665626526,0.9118081331253052,Q2
735,1,1,0.9319702982902527,0.8639405965805054,Q2
736,1,1,0.889312744140625,0.77862548828125,Q2
737,1,1,0.9944078922271729,0.9888157844543457,Q4
738,1,1,0.9936211705207825,0.9872423410415649,Q4
739,1,1,0.9911699295043945,0.9823398590087891,Q3
740,1,1,0.9945043325424194,0.9890086650848389,Q4
741,1,1,0.9946271777153015,0.989254355430603,Q4
742,1,1,0.9949041604995728,0.9898083209991455,Q4
743,1,1,0.9947677850723267,0.9895355701446533,Q4
744,1,1,0.9945452213287354,0.9890904426574707,Q4
745,1,1,0.9946441650390625,0.989288330078125,Q4
746,1,1,0.849446177482605,0.69889235496521,Q1
747,1,1,0.817068338394165,0.6341366767883301,Q1
748,1,1,0.9949188828468323,0.9898377656936646,Q4
749,1,1,0.9941873550415039,0.9883747100830078,Q4
750,1,1,0.9941589832305908,0.9883179664611816,Q4
751,1,1,0.9352015256881714,0.8704030513763428,Q2
752,1,1,0.901382327079773,0.8027646541595459,Q2
753,1,1,0.9946866035461426,0.9893732070922852,Q4
754,1,1,0.9945236444473267,0.9890472888946533,Q4
755,1,1,0.9947404265403748,0.9894808530807495,Q4
756,1,1,0.9946852922439575,0.989370584487915,Q4
757,1,1,0.9894940257072449,0.9789880514144897,Q3
758,1,1,0.9860413670539856,0.9720827341079712,Q3
759,1,1,0.9946457147598267,0.9892914295196533,Q4
760,1,1,0.6618886590003967,0.32377731800079346,Q1
761,1,1,0.9948291182518005,0.9896582365036011,Q4
762,1,1,0.9941832423210144,0.9883664846420288,Q4
763,1,1,0.9372740983963013,0.8745481967926025,Q2
764,1,1,0.9837561845779419,0.9675123691558838,Q3
765,1,1,0.9948557615280151,0.9897115230560303,Q4
766,1,0,0.4612151086330414,0.07756978273391724,Q1
767,1,1,0.9274968504905701,0.8549937009811401,Q2
768,1,1,0.9821810722351074,0.9643621444702148,Q3
769,1,0,0.06212371215224266,0.8757525682449341,Q2
770,1,1,0.9948029518127441,0.9896059036254883,Q4
771,1,1,0.9947435855865479,0.9894871711730957,Q4
772,1,1,0.9949309229850769,0.9898618459701538,Q4
773,1,1,0.9940685033798218,0.9881370067596436,Q4
774,1,1,0.9937180280685425,0.987436056137085,Q4
775,1,0,0.3059600591659546,0.3880798816680908,Q1
776,1,1,0.9901242852210999,0.9802485704421997,Q3
777,1,0,0.18741731345653534,0.6251653432846069,Q1
778,1,1,0.9888678789138794,0.9777357578277588,Q3
779,1,1,0.9189310073852539,0.8378620147705078,Q2
780,1,1,0.9943769574165344,0.9887539148330688,Q4
781,1,1,0.8616883754730225,0.7233767509460449,Q1
782,1,0,0.43780872225761414,0.12438255548477173,Q1
783,1,1,0.9889538288116455,0.977907657623291,Q3
784,1,1,0.9570687413215637,0.9141374826431274,Q2
785,1,1,0.9941450953483582,0.9882901906967163,Q4
786,1,1,0.8253234028816223,0.6506468057632446,Q1
787,1,0,0.12436562031507492,0.751268744468689,Q2
788,1,1,0.994698166847229,0.989396333694458,Q4
789,1,1,0.9948134422302246,0.9896268844604492,Q4
790,1,1,0.6685987710952759,0.33719754219055176,Q1
791,1,1,0.992012083530426,0.984024167060852,Q4
792,0,0,0.06759992986917496,0.8648001551628113,Q2
793,0,0,0.017816752195358276,0.9643664956092834,Q3
794,0,0,0.020843559876084328,0.9583128690719604,Q3
795,0,0,0.010963299311697483,0.9780734181404114,Q3
796,0,0,0.17519059777259827,0.6496188044548035,Q1
797,0,0,0.03190801292657852,0.9361839890480042,Q2
798,0,0,0.10082492232322693,0.7983501553535461,Q2
799,0,0,0.1905944049358368,0.6188111901283264,Q1
800,0,0,0.0353630855679512,0.9292738437652588,Q2
801,0,0,0.01221496518701315,0.9755700826644897,Q3
802,0,1,0.5418121814727783,0.08362436294555664,Q1
803,0,0,0.016317762434482574,0.967364490032196,Q3
804,0,0,0.11633094400167465,0.7673380970954895,Q2
805,0,0,0.02754267305135727,0.9449146389961243,Q3
806,0,0,0.019765332341194153,0.9604693651199341,Q3
807,0,0,0.011986427940428257,0.9760271310806274,Q3
808,0,0,0.015138452872633934,0.969723105430603,Q3
809,0,0,0.02160339057445526,0.9567931890487671,Q3
810,0,1,0.9681162238121033,0.9362324476242065,Q2
811,0,0,0.2414681315422058,0.5170637369155884,Q1
812,0,0,0.011323006823658943,0.9773539900779724,Q3
813,0,0,0.062394410371780396,0.8752111792564392,Q2
814,0,0,0.014087383635342121,0.9718252420425415,Q3
815,0,0,0.04475449025630951,0.9104909896850586,Q2
816,0,0,0.19275638461112976,0.6144872307777405,Q1
817,0,0,0.012205120176076889,0.9755897521972656,Q3
818,0,0,0.31298109889030457,0.37403780221939087,Q1
819,0,1,0.9602628946304321,0.9205257892608643,Q2
820,0,0,0.011890554800629616,0.9762188792228699,Q3
821,0,0,0.021794961765408516,0.9564100503921509,Q3
822,0,0,0.01212263572961092,0.9757547378540039,Q3
823,0,0,0.06795592606067657,0.8640881776809692,Q2
824,0,0,0.13425518572330475,0.7314896583557129,Q2
825,0,0,0.10087291896343231,0.798254132270813,Q2
826,0,0,0.20523759722709656,0.5895248055458069,Q1
827,0,0,0.17497630417346954,0.6500474214553833,Q1
828,0,0,0.03532297536730766,0.9293540716171265,Q2
829,0,1,0.7867435812950134,0.5734871625900269,Q1
830,0,0,0.02596208266913891,0.9480758309364319,Q3
831,0,0,0.015468789264559746,0.9690624475479126,Q3
832,0,0,0.015527966432273388,0.9689440727233887,Q3
833,0,0,0.48595792055130005,0.028084158897399902,Q1
834,0,0,0.08136265724897385,0.8372746706008911,Q2
835,0,0,0.01565750315785408,0.96868497133255,Q3
836,0,0,0.18856431543827057,0.6228713989257812,Q1
837,0,0,0.01276442687958479,0.9744711518287659,Q3
838,0,0,0.042591243982315063,0.9148175120353699,Q2
839,0,0,0.016632456332445145,0.9667350649833679,Q3
840,0,0,0.014471764676272869,0.9710564613342285,Q3
841,0,0,0.47235992550849915,0.05528014898300171,Q1
842,0,0,0.0238548181951046,0.9522903561592102,Q3
843,0,0,0.03118463233113289,0.9376307129859924,Q2
844,0,1,0.5148480534553528,0.029696106910705566,Q1
845,0,0,0.020127061754465103,0.9597458839416504,Q3
846,0,0,0.010100369341671467,0.9797992706298828,Q3
847,0,0,0.16185429692268372,0.6762914061546326,Q1
848,0,0,0.018149293959140778,0.9637014269828796,Q3
849,0,0,0.01179511472582817,0.9764097929000854,Q3
850,0,0,0.04021501913666725,0.9195699691772461,Q2
851,0,0,0.02998405322432518,0.940031886100769,Q2
852,0,0,0.03759825602173805,0.9248034954071045,Q2
853,0,0,0.04747076332569122,0.9050585031509399,Q2
854,0,0,0.08146236091852188,0.8370752930641174,Q2
855,0,0,0.02010531723499298,0.9597893953323364,Q3
856,0,0,0.014340493828058243,0.9713190197944641,Q3
857,0,0,0.01991594024002552,0.9601681232452393,Q3
858,0,1,0.6292304396629333,0.2584608793258667,Q1
859,0,0,0.025932688266038895,0.9481346011161804,Q3
860,0,0,0.038845647126436234,0.9223086833953857,Q2
861,0,0,0.03296707570552826,0.9340658187866211,Q2
862,0,0,0.16763709485530853,0.6647257804870605,Q1
863,0,0,0.06934943050146103,0.8613011240959167,Q2
864,0,0,0.18379978835582733,0.632400393486023,Q1
865,0,0,0.01845591701567173,0.9630881547927856,Q3
866,0,0,0.02036486379802227,0.9592702984809875,Q3
867,0,0,0.01396168302744627,0.9720766544342041,Q3
868,0,0,0.040952350944280624,0.9180952906608582,Q2
869,0,0,0.014780107885599136,0.9704397916793823,Q3
870,0,0,0.1218227744102478,0.7563544511795044,Q2
871,0,0,0.19930753111839294,0.6013849377632141,Q1
872,0,0,0.013967106118798256,0.972065806388855,Q3
873,0,0,0.35329949855804443,0.29340100288391113,Q1
874,0,0,0.012980475090444088,0.9740390777587891,Q3
875,0,1,0.846484899520874,0.692969799041748,Q1
876,0,0,0.03530452772974968,0.9293909668922424,Q2
877,0,0,0.035367123782634735,0.9292657375335693,Q2
878,0,0,0.21911077201366425,0.5617784261703491,Q1
879,0,0,0.013584213331341743,0.9728315472602844,Q3
880,0,0,0.10321018099784851,0.793579638004303,Q2
881,0,0,0.014349354431033134,0.9713013172149658,Q3
882,0,0,0.022669509053230286,0.9546610116958618,Q3
883,0,0,0.17194734513759613,0.6561052799224854,Q1
884,0,0,0.012772095389664173,0.9744558334350586,Q3
885,0,0,0.16440628468990326,0.6711874008178711,Q1
886,0,0,0.030437268316745758,0.9391254782676697,Q2
887,0,0,0.010844770818948746,0.9783104658126831,Q3
888,0,0,0.017027271911501884,0.9659454822540283,Q3
889,0,0,0.010890481062233448,0.9782190322875977,Q3
890,0,0,0.18159343302249908,0.6368131637573242,Q1
891,0,0,0.025970030575990677,0.9480599164962769,Q3
892,0,0,0.21621768176555634,0.5675646066665649,Q1
893,0,0,0.299705445766449,0.40058910846710205,Q1
894,0,0,0.01934434473514557,0.9613113403320312,Q3
895,0,1,0.5127172470092773,0.025434494018554688,Q1
896,0,0,0.010909497737884521,0.978181004524231,Q3
897,0,0,0.1393655389547348,0.721268892288208,Q1
898,0,0,0.028034506365656853,0.943930983543396,Q3
899,0,0,0.014812939800322056,0.9703741073608398,Q3
900,0,0,0.010763323865830898,0.9784733653068542,Q3
901,0,0,0.053272269666194916,0.893455445766449,Q2
902,0,0,0.19827252626419067,0.6034549474716187,Q1
903,0,0,0.05640680715441704,0.8871864080429077,Q2
904,0,0,0.014488293789327145,0.971023440361023,Q3
905,0,0,0.020306894555687904,0.9593862295150757,Q3
906,0,0,0.06143402308225632,0.8771319389343262,Q2
907,0,0,0.02047242969274521,0.9590551257133484,Q3
908,0,0,0.014705678448081017,0.9705886244773865,Q3
909,0,0,0.354790598154068,0.290418803691864,Q1
910,0,0,0.013076906092464924,0.9738461971282959,Q3
911,0,0,0.01326446607708931,0.9734710454940796,Q3
912,0,0,0.05129459872841835,0.8974108099937439,Q2
913,0,0,0.11004918068647385,0.7799016237258911,Q2
914,0,0,0.37049630284309387,0.25900739431381226,Q1
915,0,0,0.016912264749407768,0.9661754965782166,Q3
916,0,0,0.07022964954376221,0.8595407009124756,Q2
917,0,0,0.01375542115420103,0.9724891781806946,Q3
918,0,0,0.01242609042674303,0.9751478433609009,Q3
919,0,0,0.3885725140571594,0.22285497188568115,Q1
920,0,1,0.6666219234466553,0.33324384689331055,Q1
921,0,0,0.043532904237508774,0.9129341840744019,Q2
922,0,0,0.04729728028178215,0.9054054617881775,Q2
923,0,0,0.013907864689826965,0.9721843004226685,Q3
924,0,0,0.01751796528697014,0.9649640917778015,Q3
925,0,0,0.14474685490131378,0.7105063199996948,Q1
926,0,0,0.029529036954045296,0.9409419298171997,Q2
927,0,0,0.017159780487418175,0.9656804203987122,Q3
928,0,0,0.014231768436729908,0.9715364575386047,Q3
929,0,0,0.09107603877782822,0.8178479075431824,Q2
930,0,0,0.015758993104100227,0.9684820175170898,Q3
931,0,0,0.02920975163578987,0.9415804743766785,Q2
932,0,0,0.01834886521100998,0.9633022546768188,Q3
933,0,0,0.14270064234733582,0.7145987153053284,Q1
934,0,0,0.042167697101831436,0.9156646132469177,Q2
935,0,0,0.1174742579460144,0.7650514841079712,Q2
936,0,0,0.012624342925846577,0.9747512936592102,Q3
937,0,0,0.028896119445562363,0.9422077536582947,Q2
938,0,0,0.019741255789995193,0.9605174660682678,Q3
939,0,0,0.4695563316345215,0.06088733673095703,Q1
940,0,0,0.2280697226524353,0.5438605546951294,Q1
941,0,0,0.027059564366936684,0.9458808898925781,Q3
942,0,0,0.14702585339546204,0.7059482932090759,Q1
943,0,1,0.6567443013191223,0.31348860263824463,Q1
944,0,0,0.013342197984457016,0.9733155965805054,Q3
945,0,0,0.16101722419261932,0.677965521812439,Q1
946,0,0,0.03207027167081833,0.9358594417572021,Q2
947,0,0,0.013130461797118187,0.9737390875816345,Q3
948,0,0,0.4824772775173187,0.03504544496536255,Q1
949,0,0,0.32143959403038025,0.3571208119392395,Q1
950,0,0,0.21689338982105255,0.5662132501602173,Q1
951,0,1,0.6037018299102783,0.20740365982055664,Q1
952,0,1,0.6870724558830261,0.37414491176605225,Q1
953,0,0,0.05817672610282898,0.883646547794342,Q2
954,0,0,0.07934258878231049,0.8413147926330566,Q2
955,0,0,0.019548481330275536,0.9609030485153198,Q3
956,0,0,0.42963939905166626,0.14072120189666748,Q1
957,0,0,0.02090318873524666,0.9581936001777649,Q3
958,0,0,0.19805467128753662,0.6038906574249268,Q1
959,0,0,0.061371415853500366,0.8772571682929993,Q2
960,0,0,0.061439789831638336,0.8771204352378845,Q2
961,0,1,0.7624000310897827,0.5248000621795654,Q1
962,0,0,0.012380816042423248,0.9752383828163147,Q3
963,0,0,0.015723401680588722,0.9685531854629517,Q3
964,0,0,0.09099128842353821,0.8180174231529236,Q2
965,0,0,0.01150518748909235,0.9769896268844604,Q3
966,0,0,0.15540054440498352,0.689198911190033,Q1
967,0,0,0.305446982383728,0.38910603523254395,Q1
968,0,0,0.015465556643903255,0.9690688848495483,Q3
969,0,0,0.35934898257255554,0.2813020348548889,Q1
970,0,0,0.048109639436006546,0.9037806987762451,Q2
971,0,0,0.28943192958831787,0.42113614082336426,Q1
972,0,0,0.498198539018631,0.003602921962738037,Q1
973,0,0,0.06519754976034164,0.8696048855781555,Q2
974,0,0,0.011054105125367641,0.9778918027877808,Q3
975,0,0,0.03826788440346718,0.9234642386436462,Q2
976,0,0,0.1081203892827034,0.7837592363357544,Q2
977,0,0,0.020820971578359604,0.9583580493927002,Q3
978,0,0,0.01087746862322092,0.9782450795173645,Q3
979,0,0,0.028522010892629623,0.9429559707641602,Q2
980,0,0,0.01395346038043499,0.9720931053161621,Q3
981,0,0,0.062243275344371796,0.8755134344100952,Q2
982,0,0,0.020045237615704536,0.9599094986915588,Q3
983,0,1,0.9211759567260742,0.8423519134521484,Q2
984,0,0,0.20664624869823456,0.5867074728012085,Q1
985,0,0,0.06817281991243362,0.863654375076294,Q2
986,0,0,0.034038834273815155,0.9319223165512085,Q2
987,0,1,0.8683018684387207,0.7366037368774414,Q2
988,0,0,0.01207735575735569,0.9758452773094177,Q3
989,0,0,0.020226776599884033,0.9595464468002319,Q3
990,0,0,0.07682548463344574,0.8463490009307861,Q2
991,0,0,0.01191488653421402,0.9761702418327332,Q3
992,0,1,0.8611291646957397,0.7222583293914795,Q1
993,0,1,0.8429244756698608,0.6858489513397217,Q1
994,0,0,0.049199268221855164,0.9016014337539673,Q2
995,0,0,0.04398049786686897,0.9120389819145203,Q2
996,0,0,0.07542785257101059,0.8491442799568176,Q2
997,0,0,0.013163907453417778,0.9736722111701965,Q3
998,0,0,0.031020114198327065,0.9379597902297974,Q2
999,0,0,0.010760207660496235,0.9784795641899109,Q3
1000,0,0,0.030336085706949234,0.9393278360366821,Q2
1001,0,0,0.018619894981384277,0.9627602100372314,Q3
1002,0,0,0.011886677704751492,0.9762266278266907,Q3
